TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
725482, 3.6581, -0.0459099, 1.38357, -0.0215667
725483, 3.59934, -0.0128548, 1.39764, -0.0260598
725484, 3.71687, -0.0459099, 1.37158, -0.0164746
725485, 3.59934, 0.0202004, 1.39555, -0.0296543
725486, 3.6581, 0.0202004, 1.38416, -0.0311519
725487, 3.59934, -0.0128548, 1.39824, -0.0245621
725488, 3.6581, -0.0128548, 1.38716, -0.023364
725489, 3.56996, 0.104675, 1.40843, -0.0524191
725490, 3.68749, -0.0293824, 1.38476, -0.0269584
725491, 3.68749, 0.0018364, 1.38117, -0.0326496
725492, 3.68749, -0.132221, 1.37757, 0.00179723
725493, 3.62872, -0.0293824, 1.38926, -0.0134792
725494, 3.68749, -0.0293824, 1.37548, -0.0110829
725495, 3.6581, 0.0202004, 1.37937, -0.0209677
725496, 3.59934, 0.0881471, 1.39345, -0.0401381
725497, 3.59934, 0.0202004, 1.39734, -0.0302533
725498, 3.6581, 0.0202004, 1.38626, -0.0320506
725499, 3.68749, 0.0018364, 1.37757, -0.0290552
725500, 3.6581, -0.0459099, 1.38147, -0.0167741
725501, 3.6581, -0.0459099, 1.38027, -0.0128801
725502, 3.6581, 0.0532555, 1.37937, -0.0347464
725503, 3.59934, 0.0532555, 1.39345, -0.0392395
725504, 3.54057, 0.0532555, 1.41202, -0.0437325
725505, 3.6581, -0.0459099, 1.39105, -0.0227649
725506, 3.74625, -0.0293824, 1.36739, -0.0230644
725507, 3.68749, 0.0018364, 1.37368, -0.0287556
725508, 3.68749, -0.0642739, 1.37009, -0.0119815
725509, 3.59934, -0.0128548, 1.38926, -0.01947
725510, 3.62872, 0.0367279, 1.38566, -0.0308524
725511, 3.6581, -0.0128548, 1.37937, -0.0215667
725512, 3.68749, 0.0018364, 1.37248, -0.0242626
725513, 3.62872, -0.0293824, 1.38416, -0.0164746
725514, 3.62872, -0.0293824, 1.38596, -0.0140783
725515, 3.6581, 0.0202004, 1.38027, -0.023963
725516, 3.6581, -0.0459099, 1.37967, -0.0086866
725517, 3.59934, 0.0881471, 1.39435, -0.0392395
725518, 3.6581, 0.0202004, 1.38357, -0.0293547
725519, 3.6581, -0.0128548, 1.38297, -0.0224653
725520, 3.59934, 0.0202004, 1.39734, -0.0299538
725521, 3.62872, 0.0697831, 1.39405, -0.0443316
725522, 3.68749, -0.0293824, 1.38117, -0.0251612
725523, 3.6581, -0.0128548, 1.38536, -0.0266589
725524, 3.59934, -0.0128548, 1.40004, -0.0254607
725525, 3.68749, 0.0018364, 1.38177, -0.0284561
725526, 3.62872, 0.0697831, 1.39345, -0.0458293
730812, 4.77463, 0.0532555, 1.71246, -0.031751
730813, 4.77463, 0.121202, 1.71396, -0.0536173
730814, 4.86278, -0.0642739, 1.69329, -0.0164746
730815, 4.77463, 0.0202004, 1.70976, -0.0326496
730816, 4.77463, 0.0202004, 1.71126, -0.0344469
730817, 4.80401, -0.0293824, 1.70527, -0.023364
730818, 4.74525, 0.0697831, 1.71965, -0.0461288
730819, 4.77463, -0.0128548, 1.71605, -0.0311519
730820, 4.80401, -0.0642739, 1.71006, -0.0167741
730821, 4.77463, 0.0202004, 1.71665, -0.0329492
730822, 4.86278, -0.0293824, 1.69568, -0.0221658
730823, 4.77463, -0.0128548, 1.71396, -0.0236635
730824, 4.80401, 0.0018364, 1.70856, -0.0266589
730825, 4.80401, -0.0293824, 1.70826, -0.0185714
730826, 4.77463, 0.0881471, 1.71575, -0.0461288
730827, 4.80401, 0.0018364, 1.71006, -0.031751
730828, 4.80401, -0.0293824, 1.70976, -0.0236635
730829, 4.74525, 0.0697831, 1.72474, -0.0464284
730830, 4.80401, -0.0293824, 1.71426, -0.027258
730831, 4.80401, -0.0642739, 1.71396, -0.0158755
